,Tweets,Polarity,Analysis,Companies Name,Date,Open ,Close,Name,Price
,sanjusamsonfp sanju samson greeting fans ahead the nets session today sanjusamson indvsnz nzvsind sanjusamsonfp iamsanjusam,0,Neutral,,,,,,
,sanjusamson indvsnz bcci rishabhpant ishankishan rishabh pant failed but coach and captain dont want try,-0.5,Negative,,,,,,
,abdulhakeemk6 ravishastri had the point but dirty politics the main villain nobody can help sanjusamson indvsnz,-0.216666667,Negative,,,,,,
,mrmeena97 pant very dangerous t20 batsman sanjusamson bcci indvsnz rishabhpant sanjusamson,-0.78,Negative,,,,,,
,abdulhakeemk6 years changecaptains changeformats changebut sanjusamson getting dropped never changes indvsnz,0,Neutral,,,,,,
,shikhar dhawan has his say players like sanju samson not getting enough chances shikhardhawan sanjusamson,0,Neutral,,,,,,
,want see sanju samson playing tomorrow please bcci sanjusamson cricket crickettwitter life,0,Neutral,,,,,,
,who should play for india sanjusamson pant bcci indvsnz,0,Neutral,,,,,,
,justice for sanju samson bcci sanju sanjusamson samson bcci indvsnz,0,Neutral,,,,,,
,kottayamkiran match day searches for playing and sanju sanjusamson whynotsanju indvsnz indvsnz rajasthanroyals,0,Neutral,,,,,,
,espncricinfo hit like you want sanju samson get chances play sanjusamson rishabhpant indvsnz,0,Neutral,,,,,,
,shubham40064811 sanjusamson indvsnz rishabh pant failed but coach and captain dont want try sanju this hypocrisy https,-0.5,Negative,,,,,,
,abhinav79910314 who best batsman between them like sanju samson retweet rishabh pant sanjusamson rishabhpant,1,Positive,,,,,,
,match day searches for playing and sanju sanjusamson whynotsanju indvsnz indvsnz,0,Neutral,,,,,,
,espncricinfo hopefully sanju samson will play tomorrow sanjusamson teamindia bcci indvnz indvsnz,0,Neutral,,,,,,
,mufaddalvohra thats good decision hope sanju will play these games sanjusamson indvsnz,0.7,Positive,,,,,,
,vivjonty bcci excited see suryakumar yadav amp sanju samson action tomorrow well lads suryakumaryadav sanjusamson,0.25,Positive,,,,,,
,what the shit doing bcci sanjusamson indvsnz,-0.2,Negative,,,,,,
,sanjusamson coming from kerala which wants seperate country and also him from lower cast adds and,0.2,Positive,,,,,,
,justice for iamsanjusamson bcci sanju samson indvsnz boycottbcci,0,Neutral,,,,,,
,ravikan94106350 who best and batsman pant samson sanjusamson rishabhpant pant t20iworldcup2022 bcci indvsnz,1,Positive,,,,,,
,johnsgeorgecet clear conspiracy against sanjusamson shame you bcci vvslaxman281 hardikpandya7 indvsnz more watching ind,-0.075,Negative,,,,,,
,sohanacharya7 sanjusamson rishabhpant most unlucky player indvsnz bcci viratkohli,0.5,Positive,,,,,,
,indersinghbha18 who should picked tomorrows odi like sanju samson retweet rishabh pant sanjusamson indvsnz,0,Neutral,,,,,,
,ajay36mittal bcci sdhawan25 iamsanjusamson shubmangill imkuldeep18 sanjusamson alone has more likes than the entire teams likes,0.25,Positive,,,,,,
,ajay36mittal wisdenindia clear case politics and favoritism when you have gun top order form player sanjusamson why,0.328125,Positive,,,,,,
,cricketpage3 who better retweet sanju samson like ishan kishan indvsnz nzvsind nzvindonprime ausvseng sanjusamson,0.5,Positive,,,,,,
,lavdeep19860429 hit likeif you want sanju samson that should get chance play justiceforsanjusamson sanjusamson bcci,0,Neutral,,,,,,
,panchalsunil then what will say about him pant can placed only but sanju can both and fielder sanjusamson,0,Neutral,,,,,,
,arjaksaini new edit sanju goosebumps guaranteed sanjusamson rishabhpant viratkohli sky indvsnz ausvseng bcci justice,0.136363636,Positive,,,,,,
,mufaddalvohra hopefully sanju samson plays tomorrow sanjusamson teamindia bcci indvnz indvsnz nzvind,0,Neutral,,,,,,
,who should picked tomorrows odi like sanju samson retweet rishabh pant sanjusamson indvsnz rishabhpant,0,Neutral,,,,,,
,lavdeep19860429 everybody can get chancethen why not sanju samson tell bcci rishabhpant sanjusamson indvsnz nzvsi,0,Neutral,,,,,,
,lavdeep19860429 who better opener t20i rishabh pant like sanju samson retweet sanjusamson klrahul bcci vir,0.5,Positive,,,,,,
,kedarnathm4 sanjusamson indvsnz rishabh pant failed but coach and captain dont want try sanju,-0.5,Negative,,,,,,
,onecricketapp sanju samson amp deepak chahar greet fans ahead their nets session today sanjusamson indvsnz nzvsind onecricket,0,Neutral,,,,,,
,patelvns0 years changecaptains changeformats changebut sanjusamson getting dropped never changes indvsnz sanjusamson ind,0,Neutral,,,,,,
,cricket0079 choose indian player who you want odi world cup next year sanjusamson bcci suryakumaryadav indvsnz,0,Neutral,,,,,,
,prakashb2292 like for mahi sanjusamson sanju samson shikhardhawar rishabhpant gill iyer indvsnz bangladesh worlds2022 worl,0,Neutral,,,,,,
,iarjun123 casteistbcci evident not including sanju samson playing indvban sanjusamson indvsnz,0.25,Positive,,,,,,
,htsportsnews thoughts sanjusamson indvsnz nzvsind rishabhpant,0,Neutral,,,,,,
,lavdeep19860429 want version rishabh pant will most destructive rishabhpant sanjusamson indvsnz nzvsind,-0.05,Negative,,,,,,
,lallant39919882 who best batsman between them like sanju samson retweet rishabh pant sanjusamson rishabhpant,1,Positive,,,,,,
,like for mahi sanjusamson sanju samson shikhardhawar rishabhpant gill iyer indvsnz bangladesh worlds2022,0,Neutral,,,,,,
,sanjusamson indvsnz rishabh pant failed but coach and captain dont want try sanju,-0.5,Negative,,,,,,
,who better opener t20i rishabh pant like sanju samson retweet sanjusamson klrahul bcci,0.5,Positive,,,,,,
,dhaiyaankit sanjusamson indvsnz rishabh pant failed but coach and captain dont want try sanju this hypocrisy sanjusamson,-0.5,Negative,,,,,,
,majunuangadi rishabh pant failed but coach and captain dont want try sanjuwhy sanjusamson indvsnz,-0.5,Negative,,,,,,
,cric666 who your choice rishabhpant sanjusamson indvsnz indvsnzseries,0,Neutral,,,,,,
,thoughts sanjusamson indvsnz nzvsind rishabhpant,0,Neutral,,,,,,
,bcci atleast give chance sanju can prove himself sanjusamson indvban indvsnz,0,Neutral,,,,,,
,lavdeep19860429 the best finisher the world dhoni msdhoni itzvijay1 rishabhpant sanjusamson indvsnz nzvsin,1,Positive,,,,,,
,rishabh pant failed but coach and captain dont want try sanjuwhy sanjusamson indvsnz,-0.5,Negative,,,,,,
,choose indian player who you want odi world cup next year sanjusamson bcci suryakumaryadav indvsnz,0,Neutral,,,,,,
,bcciyou cant hide real talentit will automatically make his appearance sanjusamson rishabhpant,0.2,Positive,,,,,,
,cricket4line hello friends rishabhpant17 and iamsanjusamson odi fromt record pant match ran and sanjusamson match,0,Neutral,,,,,,
,hit likeand retweet you are sanju samson fan and want him get chances sanjusamson ipl2023,0,Neutral,,,,,,
,bahubal95249512 after wonderful performance t20 world klrahul vice captain indian team sanjusamson name,1,Positive,,,,,,
,htsportsnews you agree with wasim jaffer indvsnz sanjusamson rishabhpant nzvsind,0,Neutral,,,,,,
,you agree with wasim jaffer indvsnz sanjusamson rishabhpant nzvsind,0,Neutral,,,,,,
,how can sanjusamson taken tour sit bench amp yet dropped for new tour basis performance,0.136363636,Positive,,,,,,
,tibnthomas years changecaptains changeformats changebut sanjusamson getting dropped never changes indvsnz being iamsanjusa,0,Neutral,,,,,,
,years changecaptains changeformats changebut sanjusamson getting dropped never changes indvsnz being,0,Neutral,,,,,,
,finally the iamsanjusamson topic realistically think should competing with gill shreyas iyer bac,0,Neutral,,,,,,
,lavdeep19860429 bcci please give sanju samson some chances viratkohli sanjusamson rishabhpant indvsnz nzvsind,0,Neutral,,,,,,
,you stats iamsanjusamson far better than rishabhpant17 and surya14kumar odi still doubt dhaw,0.3,Positive,,,,,,
,feels justiceforsanjusamson sanju sanjusamson indvsnz,0,Neutral,,,,,,
,hello friends rishabhpant17 and iamsanjusamson odi fromt record pant match ran and sanjusamson,0,Neutral,,,,,,
,indvsban sanjusamson who would you like see coach crickettwitter teamindia indvsban indvsnz teamindia,0,Neutral,,,,,,
,bcci please give sanju samson some chances viratkohli sanjusamson rishabhpant indvsnz nzvsind,0,Neutral,,,,,,
,sanjusamsonfp any idea what are they talking about burst into laughter like this way sanjusamson nzvind sanjusamsonfp shikha,0,Neutral,,,,,,
,sanjusamsonfp sanju samson fans from new zealand the next level craze for this man sanjusamson sanjusamsonfp rajasth,0.068181818,Positive,,,,,,
,cricbuzz kulcha reunited indias middle order shreyasiyer amp sanjusamson heres quick look all the key things wat,0.111111111,Positive,,,,,,
,sbettingmarkets who are you backing win the 1st odi here our prediction nzvind nzvsind odi odis sanjusamson cricket,0.8,Positive,,,,,,
,invisible1 look shot from sanju samson practice session sanjusamson nzvind,0,Neutral,,,,,,
,sanjusamsonfp sanju samson from the training session for the odi series nzvind sanjusamson,0,Neutral,,,,,,
,imyogi26 love see that people are supporting sanju samson sanjusamson rishabhpant nzvind,0.375,Positive,,,,,,
,kulcha reunited indias middle order shreyasiyer amp sanjusamson heres quick look all the key thi,0.111111111,Positive,,,,,,
,who are you backing win the 1st odi here our prediction nzvind nzvsind odi odis sanjusamson cricket,0.8,Positive,,,,,,
,cricketnmore indias probable for the first odi cricket nzvind indiancricket teamindia newzealand sanjusamson,0.3125,Positive,,,,,,
,indias probable for the first odi cricket nzvind indiancricket teamindia newzealand sanjusamson,0.3125,Positive,,,,,,
,shubhankrmishra after klrahul who most overrated t20 batsman nzvsind rishabhpant sanjusamson,0.5,Positive,,,,,,
,vdjoshi0595 bcci politics ruining sanju samsons carrier sanjusamson bcci justice indvsban ravishastri rishabhpant https,0,Neutral,,,,,,
,deepakr73385921 what will say about him pant can placed only but sanju can both and fielder sanjusamson ris,0,Neutral,,,,,,
,rj386 bcci waiting for lunt score they could give him more chances rishabhpant sanjusamson bcci,0.625,Positive,,,,,,
,harshgupta1 who should the wicketkeeper for team india for rishabh pant for sanju samson sanjusamson nzvsind rishabhpan,0,Neutral,,,,,,
,cricnewstime rishabhpant for test sanjusamson for t20 and odi,0,Neutral,,,,,,
,bondam pant never matched dhoni level fitness sanjusamson rishabhpant msdhoni,0,Neutral,,,,,,
,shaangautam rishabhpant not playing good cricket but will get chance suryakumaryadav sanjusamson playing good but will,0.7,Positive,,,,,,
,prakashb2292 sanju from nets sanju playing tomorrow sanjusamson sanju shikhardhawan casteistbcci bangladesh rishabhpant gill,0,Neutral,,,,,,
,rishabhians17 who the most sympathy gainer sanju samson rishabh pant rishabhpant sanjusamson sanjusympathyfans,0.5,Positive,,,,,,
,bcci why indiancricketteam always taking shit non performer why this time also sanjusamson not selected,-0.2,Negative,,,,,,
,garibaramsinwar fitness level between two players why bcci not give one chance iamsanjusamson sanjusamson rishabhpant,0,Neutral,,,,,,
,sanjanamohan10 any thing for sanjusamson remove this overrated rishabhpant,0,Neutral,,,,,,
,ssreehari making rishabhpant was the dirty politics bcci keep sanjusamson out t20 series,-0.6,Negative,,,,,,
,invisible1 gautam gambhir sanju samson sanjusamson probably will world no1 player future bcci back him,0,Neutral,,,,,,
,surryinsta politics has now completely entered indian cricket sanjusamson rishabhpant klrahul,0.1,Positive,,,,,,
,cricketpage3 who best batsman between them like sanju samson retweet rishabh pant sanjusamson rishabhpant,1,Positive,,,,,,
,rupesh16211 bcci politics ruining sanju samsons carrier sanjusamson bcci justice indvsban ravishastri rishabhpant indianc,0,Neutral,,,,,,
,making rishabhpant was the dirty politics bcci keep sanjusamson out t20 series,-0.6,Negative,,,,,,
,raj24priya who your favorite wicket keeper batsman like sanju samson retweet rishabh pant sanjusamson rishabhpant http,0.5,Positive,,,,,,
,rishabhpant bcci indiancricketteam indvsban sanjusamson some motu bhai fans saying that pant didnt got chanc,0,Neutral,,,,,,
,bcci politics ruining sanju samsons carrier sanjusamson bcci justice indvsban ravishastri rishabhpant,0,Neutral,,,,,,
,mukesha50361528 pant with his fans sanjusamson rishabhpant casteistbcci,0,Neutral,,,,,,
,bcci politics ruining sanju samsons carrier sanjusamson bcci justice indvsban rishabhpant,0,Neutral,,,,,,
,you like see this the game cricket indvsban nzvsind sanjusamson rishabhpant wbbl08 shikhardhawan,-0.4,Negative,,,,,,
,dhaiyaankit bcci politics ruining sanju samsons carrier sanjusamson bcci justice indvsban ravishastri rishabhpant indvsba,0,Neutral,,,,,,
,swetha24 sanjusamson bcci indiancricketteam rishabhpant indvsban think how sky blasted indian team after getting chance,-0.6,Negative,,,,,,
,manishlovewan20 bcci boycott all the matches they dont select sanjusamson they select rishabhpant and klrahul,0,Neutral,,,,,,
,sriashutosh08 still waiting whenll sanju samson play for team india t20is inspite the rishabh pant sanjusamson rishabhpant,0,Neutral,,,,,,
,bcci boycott all the matches they dont select sanjusamson they select rishabhpant and klrahul,0,Neutral,,,,,,
,bcci moving with the assumption rishabhpant will successful one day but giving wrong message youngsters sanjusamson,0.125,Positive,,,,,,
,pant with his fans sanjusamson rishabhpant casteistbcci,0,Neutral,,,,,,
,brucewayneme sanjusamsonfort20wc t20worldcup2022 rahuldravid rishabhpant msdhoni viratkohli sanju samson feelings nowadays,0,Neutral,,,,,,
,rishabhpant not playing good cricket but will get chance suryakumaryadav sanjusamson playing good but,0.7,Positive,,,,,,
,arvi489 sanjusamson justiceforsanjusamson rishabhpant bcci give matches for pant just for trails bcci give pant another,0,Neutral,,,,,,
,humourdoctor sanjusamson rishabhpant bcci indvsban every ict fan right now,0.285714286,Positive,,,,,,
,iarshit sanju samson t20i debut played only matches rishabh pant t20i debut played matches sanjusamson,0,Neutral,,,,,,
,sanju samson t20i debut played only matches rishabh pant t20i debut played matches sanjusamson rishabhpant,0,Neutral,,,,,,
,sanju from nets sanju playing tomorrow sanjusamson sanju shikhardhawan casteistbcci bangladesh rishabhpant,0,Neutral,,,,,,
,india want sanjusamson rahultripathi ruturajgaikwad ravibishnoi padikal natrajan like player right now klrahul rishabhpant gandu,0.285714286,Positive,,,,,,
,bcci requesting bcci and there talented selector try pant the bowler well than bat bcci sanjusamson rishabhpant,0.7,Positive,,,,,,
,want version rishabh pant will most destructive rishabhpant sanjusamson indvsnz,-0.05,Negative,,,,,,
,abhinavmaurya76 castiestbcci why sanjusamson not team please stop this politics from cricket all are emotionally connected,0,Neutral,,,,,,
